Date,Star,Condition,Rating
1/24/2012 3:11:13 AM,3 Stars,Rated  for Migraine Report ,"It does not have any immediate effectiveness for the pain of migraines, nor does it eliminate or decrease the accompanying symptoms of migraine (aura, nausea, problems hearing, dizziness, etc.), however, I have not found ANY medications that do that. I prefer Naproxen because it elminates the long term effects of migraines, meaning: about 5-8 hours after taking it I won't have any lingering pain or weariness."
1/14/2012 4:40:15 PM,0.5 Stars,Rated  for Myalgia Report ,"Since starting this medication I have experienced extreme stomache pain and swelling. Continous hickups, burning acid pain. I have also taken omaprezol twice daily which is suppose to releive these symptoms but I have not found them helpful. I would not recommend them...The dose of naproxen I take is 500mg twice daily for Fybromyalgia. Although I must say they do help for the fybromyalgia I am wondering if the side effects are just to much."
11/1/2011 1:50:27 AM,1 Stars,Rated  for Osteoarthritis Report ,"My GP suggested that as I had been taking Arthrotec 75 for a number of years that I should change my medication for Naproxen 500mg tablets twice a day. Within a day of taking Naproxen I had the most tremendous headache, nausea & vomting. I persevered for 4 & 1/2 days & by then I thought my head would explode. I have stopped taking Naproxen & will be returning to my GP. Naproxen did nothing for my back & joint pain & gave me the worse headache ever, I certainly will not be taking Naproxen again."
9/16/2011 5:59:34 PM,0.5 Stars,Rated  for Tendinitis Report ,"I am 25 year old female. I have arthritis in my right shoulder and bicep tendinitis. I was prescribed naproxen and took it once, 1 pill 500mg. That night i took it I had headache and severe nausea but no vomiting. The next morning I had a 2 inch hive on my cheek. I have never been allergic to anything or suffered side affects from any drug. I have kidney stenosis which cause my blood pressure to rise sometimes but haven't been having any issues with hypertension in months. Other than that I am in good health and physically fit."
8/16/2011 11:00:33 PM,4 Stars,Rated  for Ankylosing Spondylitis Report ,I'm 60 years old and was diagnosed with Ankylosing Spondylitis (AS)in my mid 20's. 500 mg naproxen taken twice a day has by far been the most effective treatment of my condition. Care must be taken to limit alcohol use and take medication with food (to prevent stomach bleeding) but by and large it's nearly side effect free and has provided long lasting relief from inflamtion and pain associated with AS
7/30/2011 5:27:52 AM,5 Stars,Rated  for Rheumatoid Arthritis Report ,I highly recommend this product to anyone because I have not experienced any side effects and the pain ease instantly
7/27/2011 6:38:18 PM,5 Stars,Rated  for Dysmenorrhea Report ,I took Naproxen for dysmenorrhea. After two hors of intake i culd augh with others. This was my second time taking it for that and it worked perfectly for me. The only thing i noticed is that my flow stopped as well. I was happy because i could not tolerate the pains any longer.
7/10/2011 8:24:18 PM,0.5 Stars,Rated  for Pain Report ,I was prescribed this medication 3 days ago for shoulder/joint pain and I still have to take 25mg of Benadryl at night to knock me out otherwise I'm up all night from the pain. I eat before I take it and still have a burning sensation in my stomach.
6/4/2011 2:27:16 PM,2.5 Stars,Rated  for Gouty Arthritis Report ,"Morphine Sulphate didn't even make a dent on my gout pain, so I can't blame Naproxen. Probably works for ""normal"" pain. Colchicine eventually worked somewhat, at the expense of my GI tract. Prednisone seemed to work the best, but it too took a few days to kick in (sure beats 6 or more months nonstop severe gout agony). One can't rely on Prednisone all the time for obvious reasons. Generic, 500mg, tried it for a few months."
6/2/2011 1:54:42 PM,0.5 Stars,Rated  for Moderate Pain Report ,I have chronic pain in my wrist and naproxen does not help.
8/11/2010 7:38:18 AM,5 Stars,Rated  for Gouty Arthritis Report ,"Minor stomach upset, but can be solved with food at time of taking pill."
5/9/2010 6:26:53 PM,4.5 Stars,Rated  for Tendinitis Report ,"I am taking over-the-counter Naproxen, 220 mg x 2 a day and it has been amazingly effective on my tendinitis. My range of motion in my should is pretty much back to normal and so far, no stomach upsets. I am not expecting any upsets with such a low dose. I also have a ""total gym"" that I work out on to strengthen my muscles so I have no need to go to physical therapy. Personally, I think that strength exercises and a low dose of Naproxen is the answer to pain relief for tendinitis."
12/14/2009 6:04:27 AM,5 Stars,Rated  for Bursitis Report ,"I was in a car accident, I was prescribed this for Bursitis in my shoulder joint. It helped alot. I got my RX filled at wal-mart cost $8.00"
9/30/2009 6:54:24 AM,0.5 Stars,Rated  for Arthralgia Report ,"I've been having joint pain in my right hip and knee for the better part of three months now and have only recently gone to my doctor to be checked out. We are still unsure of the cause as there is no inflammation and my x-rays and bloodwork checking for rheumatoid came back normal. Not only am I frustrated with this mystery joint pain, it is equally as frustrating being prescribed this medication, as it doesn't even touch the pain that I am in. The only benefit I believe is that the side effects distract me a tad from the pain. Because the side effects are horrendous. Stomach pain, nausea, vomiting, lightheadedness, shortness of breath, headaches, ugh! Never in my life have I had so many problems with any other medication."
9/6/2009 1:05:35 PM,4 Stars,Rated  for Bone Pain Report ,My left knee is rubbing bone to bone. Have no insurance-went to the doctor(ER) to get some help-not much help eventhough I work hard hours(12TO15 hrs) a day. As for the product it has worked well.....
9/6/2009 1:04:41 PM,4 Stars,Rated  for Bone Pain Report ,My left knee is rubbing bone to bone. Have no insurance-went to the doctor(ER) to get some help-not much help eventhough I work hard hours(12TO15 hrs) a day. As for the product it has worked well.....
7/10/2009 9:23:49 PM,5 Stars,Rated  for Dental pain Report ,"1 of a second set of wisdom teeth is shifting around in my gums. No place to really move. Extreme pain, unable to eat. after taking two naproxen 500 mg, no extreme pain, still uncomfortable, but able to eat one hour after dosing."
6/11/2009 8:07:54 PM,1.5 Stars,Rated  for Pain Report ,I was prescribed Naproxen for muscel spazam. It did not work for me at all. The pain continued.
5/5/2009 5:47:16 PM,1 Stars,Rated  for Osteoarthritis Report ,My doctor decided around 1 month ago that i had been taking my last Nsid for 2 long and was worried about the effects on my stomach ect it was diclofenac sodium 100mg once per day as well as 1-2 tarmadol and 2-4paracetamol and was keeping me pretty pain free. I am sad to say i cannot say the same for this pill 500mg twice per day as well as tramadol and paracetamol and have an appointment with my GP to tell her so I am now having to take up to 8 paracetamol per day and 4 tramadol and am not as pain free as i was while i appreciate that arthritis is a degenerative condition it does not go downhill that fast surely?
4/22/2009 2:01:26 AM,3.5 Stars,Rated  for Pain Report ,I had a baby 7 weeeks ago by via c section and the cramps during my first menstral were horrable not to mention my toothace to put the iceing on the cake.. I take two 275Mg and the pain is gone in about 30 min..
3/6/2009 4:05:35 PM,4 Stars,Rated  for Dental pain Report ,good for anti - inflamation
2/25/2009 11:49:35 PM,5 Stars,Rated  for Migraine Report ,"I DO HAVE MIGRANES NOT OFFTENLY, BUT PERHAPHS TWICE A MONTH, AND NOT EVEN IMITREX WERE EFFECTIVE IN THE TREATMENT. BUT ONLY NAPROXEN OF 550 MGS IS EFFECTIVE. IF I TAKE THE OTHER WITH LESS MGS, IT WONT WORK."
2/25/2009 11:48:38 PM,5 Stars,Rated  for Migraine Report ,"I DO HAVE MIGRANES NOT OFFTENLY, BUT PERHAPHS TWICE A MONTH, AND NOT EVEN IMITREX WERE EFFECTIVE IN THE TREATMENT."
12/18/2008 9:57:27 AM,4 Stars,Rated  for Moderate Pain Report ,IT WORKS TRY IT FOR YOURSELF SEE WHAT YOUR DOCTOR IS TELLING YOU ABOUT THIS MEDICINE TAKE JUST WHAT THE DOCTOR HAVE SET UP FOR U DON'T OVER DOSE IT
9/4/2008 3:44:41 AM,5 Stars,Rated  for Pain Report ,"I was having very bad pain from a fibroid cyst on my uterus. It was hurting me most during menses. I have tried other perscription pain medications and they did not work. I was told it wouldn't work right away but it did. I only take one and ""Voila"", no pain! I tried heating packs and everything and this pain was so excruciating sometimes I would just cry out loud. Now, I can't believe it, the pain is gone."
8/25/2008 6:26:20 PM,4.5 Stars,Rated  for Osteoarthritis Report ,"I consider Naproxen the generic for Aleve, so I think the price is very reasonable. I'm a runner in my early 60's and have found Naproxen to ease my recovery after distance running (anything over 5 miles). Weekly I run a total of 15 to 20 miles, and usually take one tablet shortly after running my longer distances, which is twice a week, usually Saturday and Wednesday. For me, it is nearly a miracle pain reliever, easing what can be painful arthritis in my ankles and knees."
8/4/2008 1:26:44 AM,0.5 Stars,Rated  for Pain Report ,I can't really tell much about it yet. I have been on this one month along with a lot of other medication as I have just recently chnged doctors. I am a diabetic and we are treating bad neuropathy in feet and legs.
4/14/2008 1:52:16 PM,5 Stars,Rated  for Rheumatoid Arthritis Report ,"I have had rheumatoid arthritis since 1998. Been on Remicade Infusion every 8 weeks since mid 1999 - still had quite a bit of pain but it helped. My Orthopaedic doctor recommended Naproxin and gave me Rx for it. It relieved the pain on the first pill. Rheumatologist had even suggested hip replacement, I DON'T THINK SO!! Plan to discontinue remicade infusion and use Naproxin exclusively."
3/10/2008 8:00:43 AM,3 Stars,Rated  for Rheumatoid Arthritis Report ,"After taking 1 each, 375 mg, tablet of Naproxen, I noticed the aches and pains in my neck and back were relieved! The relief lasted aproximately, 2-3 days! DO NOT take this product on an empty stomach, and make sure to have your doctor aware of what other medications you take prior to taking Naproxen. Lastly, make sure you tell your Dr. what ""herbals and vitamins"" you also take!! Keep a personal record of when you took what medications, quantity and when. Divassa"
2/11/2008 3:12:12 PM,4.5 Stars,Rated  for Pain Report ,I have lower back pain and I noticed a big difference the very next day
2/8/2008 7:55:26 PM,0.5 Stars,Rated  for Bursitis- trochanteric (Hip bursitis) Report ,I found this to be completely ineffective. It did absolutely nothing to ease the discomfort in my hips and was very expensive. I would not recommend it.
10/26/2007 12:00:24 AM,0.5 Stars,Rated  for Acute Gout Report ,Really doesn't provide much relief from the pain and for sure does not reduce the intesity of a gout attack nor does it reduce the leangth of time the inflamation is present.
10/9/2007 10:06:02 PM,4.5 Stars,Rated  for Pain Report ,I got slight stomach problems but was feeling much better.
8/30/2007 10:52:48 AM,4.5 Stars,Rated  for Bursitis- trochanteric (Hip bursitis) Report ,Lower back pain and hip pain was relieved quickly both while I played golf and afterwards on another occasion. I have only used the product two or three times. I have taken 2 of the little blue OTC tablets on each occasion.
8/6/2007 1:41:22 AM,5 Stars,Rated  for Osteoarthritis Report ,I have stage I and II osteoarthritis and I have used a few different anti-inflamatorys and pain relievers and NONE have worked as well. Thank you for this wonderful product.
6/12/2007 4:49:02 AM,4.5 Stars,Rated  for Pain Report ,"it really helps my knee pain,some stomach irritation but the relief is worth it."
5/29/2007 3:10:52 AM,0.5 Stars,Rated  for Headache Report ,has'nt really work on me still having pain
