Date,Star,Condition,Rating
2/23/2006 3:14:54 AM,1 Stars,Rated  for Bipolar II disorder Report ,"Disapointment I was diagnosed bipolar with anxiety disorder. I was taking Depakote ER for bipolar and Lexapro for anxiety. I have been on Depakote for 10 years and gained a lot of weight and wanted to switch to Lamictal for its ""weight neutral"" qualities. I slowly decreased my Depakote and increased my Lamictal according to Dr's Instructions. When I was down to only taking 1 Depakote Pill and 100mg of Lamictal with Lexapro, I started to feel unstable. I didn't want to risk having my life fall apart because I just moved so I immediately went back to my Depakote and Lexapro regimen. I feel balanced again. I wish it would have worked for me but everyone is different. Maybe if I had more time to play with the dosage it would have worked. It's too risky for me to chance losing my stability totally so I chose not to chance it."
2/20/2006 5:46:20 AM,1 Stars,Rated  for Depression Report ,"horrible experience My doctor and I both had high hopes for this medication... he said he's seen some miraculous turnarounds with some of his depressed patients. This medicine gave me headaches, muscle aches, acne, itching, confused thinking, agitation, joint pain, teariness... you name it. This, after two days, taking 25mg. The only thing I can say is I woke up more easily every morning, but for me this cure was worse than the disease (and that's really saying something). Had to quit after 8 days. no rash, but worst drug reaction I've ever had. no miracle for me."
2/19/2006 2:04:16 AM,2 Stars,Rated  for Bipolar II disorder Report ,"lamictal effectiveness it worked but made me to tired all the time, i am too sensitive to meds."
2/17/2006 6:10:45 AM,5 Stars,Rated  for Bipolar II disorder Report ,"Lamictal--Love It! Lamictal is a wonder drug. It has truly helped my depression/bipolar II diagnosed self to pull up out of the depths and think more clearly. I also take lithium, Zoloft, and Provigil. The Provigil is a fairly recent addition. when the Lamictal was started, it seemed to make me more depressed as I was taken off another drug. The Lamictal is started at a very low dose (25 mg) and slowly built up by doubling the dosage every 2 weeks. When I had built up to 100 mg qd, I was still somewhat depressed. My psychiatrist was concerned that my Estring insert was interfering with the Lamictal, and he ordered a blood test for lamotrigine level. He then increased my dosage to 200 mg q.d. Since then, the depression is much better. I did have a mix-up with my medications and was not sure if I'd taken the medication for 2 days or 4 days. I had to start the build-up all over again. The deadly skin rash is still a possibility when re-starting, even though it did not happen the first time. With the number of epileptic medications that are used for depression, I just would like to thank the epileptic drug researchers and the patients who have tested them. Lamictal is one of these that is changing the lives of the depressed as well as the epileptics."
2/16/2006 3:13:20 AM,3 Stars,Rated  for Bipolar I disorder Report ,"Lamictal Well, this sure was a picker upper when I needed it the most. I fell deep into a depression and started a rigorous activity of getting back on my medication to the right level. The only side effect that I am having from this or the combination of drugs is light headness and NO appetite. But, my mood is more elevated but right now it seems to have plateued by mood. Maybe the doc will up my dosage. Hope this helps!"
2/15/2006 3:55:44 PM,4 Stars,Rated  for Bipolar II disorder Report ,"Change of heart - for the better Bipolar II, mainly depression, along with anxiety and irritability. --- 2/15/06 --- O.k...change of heart (see initial post below). I told my doc I wanted off the Lamictal due to nightmares/disturbed sleep and increased anxiety. She told me to taper down over 2 weeks, and I started Prozac...and was going to start another stabilizer at my next visit. I have been on 50mgs Lamictal for the past week. I've been quite depressed. Not sure if it's normal cycle, etc. The Prozac has been helping with my obsessive anxiety, but not too much with the depression. Yesterday I got into a deep-hole depression with some major irritability/agitation. Out of desperation, I took 100mgs of Lamictal instead of 50mg. About 45 minutes later, I felt myself being lifted out of the abyss I was in. The depression eased and the irritability waned. So I am convinced now to stay on the Lamictal. I think it was helping me more than I realized. And ever since I started the Prozac, my nightmares have been completely eliminated and quality of sleep has been improved. I still need to take a smidgin of Seroquel (only a 1/4 of a pill - 6.25mgs) for some of the insomnia Lamictal causes. So the Prozac has literally enabled me to continue the Lamictal, which was helping more than I thought. I still think the Lamictal takes me to the edge of hypomania with some irritability creeping in at times. So maybe need to add just a little something to take that edge off. But for now, I am happy with the Prozac/Lamictal combo. --- 2/8/06 --- Tried Lamictal as mono-therapy. Lingering side effects included nightmares, insomnia, irritability, & slight anxiety. I had really high hopes about this drug. I was especially excited to hear how effective it was with hardly any side effects. I hate how other drugs affect your sex drive or give you the flat feeling. Lamictal was good in these categories...but all was not well. The first day I took 25mgs, I"
2/13/2006 6:12:43 PM,5 Stars,Rated  for Bipolar I disorder Report ,"Miracle Med This is the best med I've ever tried for my stubbort bipolar 1 mixed symptoms. Lamictal takes care of my ever present depression just fine. I cannot take any anti-depressants under no circumstances unless I want to become hospitalized with psychotic mania. Lamictal also controls my severe manic episodes. I did experience 2 mild mixed episodes while I was titrating but then I quickly stabilized with the help of Abilify for a few days. Since I have been on theraputic dose, no depression, no mania. Along with Seroquel that helps my OCD and rage I am finally stable for the first time in my life. Praise God for Lamictal. For the first time in my life I know what it's like to be pleasant and in good moods and happy to be around people and no depression and to be this way ALL THE TIME. My emotions are not dead and blunted but I can feel all my emotions appropriately. Again praise God for Lamictal."
2/10/2006 7:33:02 AM,4 Stars,Rated  for Bipolar II disorder Report ,"Cost of Lamictal -- A SOLUTION! My son has been on Lamictal for approximately 4 months. When he was first diagnosed BP, we had no insurance, so now, no insurance companies will cover him. I called several pharmacies in the U.S. and was shocked to find the cost was so high (upwards around $500 and more). I went to Canadapharmacy.com and found the same drug (both brand name and generic) for about $60 for 84 tablets. I paid a one time shipping fee of $50 so now my shipping is free for the remainder of my life! It takes approximately 7 days to get the medicine in the mail. You do have to have a valid prescription, which you must fax or email to them before they will fill your prescription. It's a great service and has saved me tons of money -- not to mention my sanity! I don't know what I would have done if my son had to go w/out the meds... I wouldn't have been able to get them for him otherwise... One other thing about them... you can request that your meds be sent to you in their original packaging -- if you are like me and concerned about the legitamcy of the program. I did a lot of research and found Canadapharmacy.com to be the best, most reliable out there."
2/7/2006 10:58:21 AM,4 Stars,Rated  for Bipolar I disorder Report ,"BE CAREFULL I know, I know the drug is wonderfull. Please, though, watch out for a bubbling rash. I got it after 3 days and it can be fatal. If you get through that, I've heard nothing but good stuff about it. Just be alert those first few days."
2/6/2006 10:02:35 PM,4.5 Stars,Rated  for Bipolar II disorder Report ,"Great! When I first started seeing my psychiatrist and we talked about treatment options, the first thing I asked about was Lamictal cause I had heard so many good things about it compared to everything else out there. So far, it has been incredible. The second day I was feeling more ""normal"" after being in a horrible depression. It has been doing great since and the only times it doesnt help is, of course, when I miss my doses."
2/5/2006 7:58:08 PM,3 Stars,Rated  for Bipolar I disorder Report ,"side effects gone but have had highs I have only been on it for 25 days starting on 25mg and now on 50mg, almost immediately I started getting bad neck and shoulder pains like stress pains at first but have now got really bad also am getting headaches although they are not too severe. I also can't sleep without a sleeping pill (zopiclone) which my doctor doesn't want to give me any more after these run out. I was wondering whether anyone else has had these effects. I will stick with it for a while to see whether it stops otherwise I will have to stop taking it which is a shame because apart from the pain and discomfort and the sleeping problems I am feeling much better in myself and more motivated. UPDATE 11/11/05;I increased to 100mg about 3 weeks ago and have felt great since.Had a minor high while on holiday and split up with my long term girlfriend, which is a shame as she has put up with me for so long when I was down. No more pains in shoulders or neck and sleeping ok but waking early. I have had ear ache and a swollen neck for about 2 weeks and now on my second lot of antibiotics don't know whether it has any conection with lamactal, time will tell. All in all I am happy with the result of taking lamactal as I was in a v poor state on lithium for a year.will keep you all updated. UPDATE: 2/2/06. I have had 2 highs since both abroad,just returned from India in a hurry as I felt very unwell, and am now in a real state with my doctor having left and no replacement as yet. I don't know what to do don't want that humiliation of hospital again as didn't get treated well last time by staff and patients. I am at my wits end."
2/3/2006 6:06:22 AM,1.5 Stars,Rated  for Panic disorder / agoraphobia Report ,"Lamictal-Not Working I'm on Lamictal, Prozac and Klonapin to treat panic/anxiety disorder. I'm not sure it's helped me at all. My doctor took me off Depakote because there's some risk of having trouble with pregnancy down the road, but I don't even feel like Lamictal does anything. If anything, I MORE moody than I was before, and it doesn't do much to curb the anxiety. I think I'm agoraphobic because I don't feel comfortable leaving the house alone. I also have trouble concentrating, which is difficult because I'm trying to finish college. One of the worst side effects is that it dries me out. I drink tons of waterf, sleep with a humidifier and still my nose and mouth are dry in the morning. I also smoke more cigarettes and have gained a tremendous amount of weight."
2/2/2006 10:23:30 PM,1.5 Stars,Rated  for Bipolar II disorder Report ,"So Promising, but SO disappointing!! I started Lamictal in October after diagnosis of Bipolar II and decades of depression. At first it was like a miracle -- I didn't believe it was possible to feel so good. In one week, depression gone, able the think clearly, slept through the night (amazing). I was literally skipping down the street. I was on top of the world! Unfortunately, the effects waned and the dose was increased. My doctor swears it couldn't happen because of this drug, but I gained 15 lbs in four months. Gradually my depression came back, big time--along with my insomnia. I was finally forced to quit it cold turkey 5 days ago, due to serious side effects -- I won't go into detail here, as it may have been complicated by another drug that I was taking. I do believe that the Lamictal ultimately left me feeling weak and with shortness of breath. Curiously, now that I am off of it, my depression is gone (of course that won't last for long!) but now I'm suffering tremendous anxiety. So, need to get back to my REAL body....then start over again. So disappointing!!"
2/1/2006 7:41:43 PM,5 Stars,Rated  for Bipolar II disorder Report ,"Very hopeful! My daughter, 16, has BPDII (early onset)and just started Lamictal a few weeks ago after a few fiascos with other meds (Abilify, Geodon). So far she is unbelievably stable and clearheaded. It's been so much fun to be with her! She's also on Celexa but the psydoc is going to try to reduce/eliminate that and see how she does. Wow. I just hope and pray that we have a stable year!"
1/31/2006 7:02:05 PM,0.5 Stars,Rated  for Bipolar II disorder Report ,"Worst One I've Taken! This is the worst drug I've taken for bipolar II disorder! I am moody, grouch, depressed, and haven't been able to sleep a full night in a year. Every time I complain about it, another 50 mgs is added. Now I'm on 250 mgs, and am getting worse. I've also gained over 40 pounds and this is the only med change I've had."
1/31/2006 5:44:43 PM,4.5 Stars,Rated  for Bipolar I disorder Report ,"Okay Mood Stabilizer After no success with Neurontin, then Depakote (except for weight gain) failed, doc switched me to Lamictal for bipolar mood wings. Dosages up and down, but it keeps the manic swings away with no side effects."
1/30/2006 9:42:05 PM,4.5 Stars,Rated  for Bipolar II disorder Report ,"update 1/30/06 Still on 100mg of Lamictal and 10mg. of lexapro. I have been a bit hyper, not agitated, but in high gear for the past few weeks. During this time, my dosage was upped to 100mg. of lamictal. I only really noticed this change in behavior as it began to get worse, but it wasn't uncontrollable. I have such a hard time knowing what is normal behavior v/s bipolar behavior especially when I am taking these meds. You think things are better, get your hopes up and still you get ""offtrack"" I am leaving my rating the same for now. Does anyone have a clue of how soon you get results from lamictal once you up your dose? I don't know if I will need to increase again or not, but I will continue to post here and let you know. Does anyone know about the effects of drinking alcohol with Lamictal? Hello again! My Doc just boosted my Lamictal to 100mg/day and I am still on the 10mg Lexapro. I start the increase tomrrow so I will see hw it goes. I hope it works at this dose as over the past two weeks, I have been a bit more excitable and getting even less sleep---if that's possible. I just started back to school after 10 years and I am guessing the stress of that situation probably triggered hypomania. Don't get me wrong, it wasn't nearly as severe as prior to Lamctal and was easily kept under control without agitation or anxiety but I could just tell it wasn't working the way it should after I started feeling like I had a caffeine buzz throughout the day (I don't drink caffeinated beverages at all!) So, once again, I will update as I go and let you guys know how the 100mg. is going...... Hello, I started taking Lamictal yesterday for Bipolar II. I am also taking Lexapro 10mg. So far so good. I will continue to post messages as I go along to let folks know what's happening as it happens! Good luck to everyone, wish me luck too! Started Lamictal almost two weeks ago now. Feeling noticabley better but not althogether, I have noticed some"
1/29/2006 8:05:52 PM,3 Stars,Rated  for Bipolar I disorder Report ,lamotrogine started taking this for epilepsy. consultant told me that it is also a mood stabiliser. Must do some good as it is the only mood stabiliser I am taking.
1/27/2006 3:36:05 AM,4 Stars,Rated  for Epilepsy Report ,"works well I am bipolar and have epilepsy and panic disorder. Use to be on Dilantin and phenabarb. My pdoc decided the two were not working anymore and I also suffer from panic disorder. He thought trying me on lamictal would kill 3 birds with one stone. Lamictal has been great. had outgrown a lot of my seizure disorder over the years. I also take klonopin and a little seroquel. This cocktail mix seems to be working great for me. I now take 200mg a day. I won't need to titrate it at all. The klonopin is only .25 and that has stoped the panic. Good luck to all. Oh I did experience some kind of rash after he titrated me, but it went away. Since titrating me again, nothing, so it may have been something else. Also headaches but as my body acclimated to it, the side effects diminished"
1/27/2006 3:36:05 AM,4 Stars,Rated  for Bipolar II disorder Report ,"works well I am bipolar and have epilepsy and panic disorder. Use to be on Dilantin and phenabarb. My pdoc decided the two were not working anymore and I also suffer from panic disorder. He thought trying me on lamictal would kill 3 birds with one stone. Lamictal has been great. had outgrown a lot of my seizure disorder over the years. I also take klonopin and a little seroquel. This cocktail mix seems to be working great for me. I now take 200mg a day. I won't need to titrate it at all. The klonopin is only .25 and that has stoped the panic. Good luck to all. Oh I did experience some kind of rash after he titrated me, but it went away. Since titrating me again, nothing, so it may have been something else. Also headaches but as my body acclimated to it, the side effects diminished"
1/27/2006 3:36:05 AM,4 Stars,Rated  for Panic disorder / agoraphobia Report ,"works well I am bipolar and have epilepsy and panic disorder. Use to be on Dilantin and phenabarb. My pdoc decided the two were not working anymore and I also suffer from panic disorder. He thought trying me on lamictal would kill 3 birds with one stone. Lamictal has been great. had outgrown a lot of my seizure disorder over the years. I also take klonopin and a little seroquel. This cocktail mix seems to be working great for me. I now take 200mg a day. I won't need to titrate it at all. The klonopin is only .25 and that has stoped the panic. Good luck to all. Oh I did experience some kind of rash after he titrated me, but it went away. Since titrating me again, nothing, so it may have been something else. Also headaches but as my body acclimated to it, the side effects diminished"
1/26/2006 7:23:36 PM,4 Stars,Rated  for Epilepsy Report ,"Has worked out great for me! I have had partial seizures since Feb. 1999 and I just switched from carbamezapine to Lamictal a few months ago. I love it! I'm no longer groggy and foggy. I've experienced very few side effects -- just a bit of insomnia that has gone away and a mild headache at first. I've had to increase my dosage twice (100mg 2X a day to 150mg 2X a day to 200mg 2X a day) because of breakthrough seizures, but all seems to be well right now."
1/26/2006 7:16:09 PM,5 Stars,Rated  for Bipolar Disorder NOS Report ,"It repaired my foundation I have been diagnosed with Bipolar type 4. I have to say that ramping up on Lamictal was hell. I had headaches constantly until the day I got to 200 mgs when they suddenly disappeared. My shrink said that was somewhat common. Mega doses of Tylenol seemed to be the only drug that worked well on the headaches. My doctor didn’t stop at 200 mg, but kept pushing up my dosage until it made me dizzy and then backed back down. Now I take 400 mg a day, once a day. He was very clear about taking it just once a day, although I’ve never asked him why. Lamictal has erased years of swinging between depression and anxiousness. I have a hard time remembering what those times were like any longer. It is almost like Bipolar type 4 cracked my foundation and Lamictal has repaired it. Its effect on everything in my life is that deep and that solid."
1/26/2006 2:39:59 PM,4.5 Stars,Rated  for Bipolar II disorder Report ,"Lamictal--Best drug!! I suffer from severe major depression. I've tried so many other meds like topamax, etc. I'M currently taking zoloft (200mg), Provigil (200mg). and this one worked the best for me!! The only problem I had was that I had to watch for the ""rash""--fortunately I did not get it."
1/24/2006 5:58:14 AM,4 Stars,Rated  for Bipolar I disorder Report ,"lamctil has been ok i am bipolar I -rapid cycler / very manic lamactil is pretty good stuff . haven't used too much yet 200mg . need more -upping dosage and starting on geodon- geodon is going kinda rough right now. lamactil has no real side effects. it has helped me very nicely. but i still have tendencies to do drugs or have sexual behaviors. my doctor thinks i may, as most patients, need an addititve to cope with these issues. i have strong manic behaviors which can be dangerous. i hope it works for you...i'll keep u posted.."
1/24/2006 5:28:45 AM,4.5 Stars,Rated  for Bipolar I disorder Report ,"Best Yet! And I was VERY skeptical of medication. I experienced twenty years of severely treatment resistant bipolar I (rapid cycling with two episodes of major depression each year of 2-4 months duration. Occasional but severe mixed manias.)I had pretty much given up hope that medication could ever be helpful for the depression at all. And the depression prevented me from being functional for six months of every year. Lithium easily controlled the mania but actually made the depression worse. Wellbutrin was the first antidepressant to help and Tegretol was helpful for Mania. However, when I added Lamictal to the wellbutrin I began to have my first sustained periods without depression in 20 years! Most importantly, the cycling has diminished so much now that the depression--when it appears-- ususally only last a few days every couple of months."
1/23/2006 9:25:51 PM,4.5 Stars,Rated  for Bipolar I disorder Report ,"Only one to work After 2 1/2 years of searching this site for some hope- I came across Lamictal. It balances my moods and lifts the depression. In addition, I can think clearly, rather than feeling like an idiot. I take it with Inositol (15g per day) for OCD. The doctor started me at 200mg, rather than titrating up. I had no problem with it. I had some initial insomnia, which has subsided with the use of Valerian at night. Great med!"
1/23/2006 7:08:50 PM,5 Stars,Rated  for Bipolar II disorder Report ,"A winning combo I was diagnosed with BPDII with minimal anxiety disorder and was placed on a daily dosage of 25mg Lamictal and 50mg Zoloft. Without insurance I would not be able to afford these meds. I was originally told to take the Lamictal before bed to help me sleep but found it had the opposite effect, so now I take them both in the AM with no side effects. I am very thankful that this combonation and low dosage works for me. I have on occassion, neglected to take my meds and can almost immediately tell the difference. I hate being dependant on them; however, it's better than not having something to depend on!"
1/23/2006 6:46:42 PM,4.5 Stars,Rated  for Cyclothymic disorder Report ,"A New Life I started Lamictal over a year ago. It really helped me to stabilize my depressive episodes. I feel so much better! And had no side-effects, no flat moods, no limitations to my feelings, intelligence or anything else. I can be still sad and cry, or be happy and enjoy things according to what happens in a natural way. But I never went down like it was before. The only thing that surprises me is that I read here that Lamictal is a mood stabilizer. My own experience is that it prevents me from getting depressed, but I did have one episode of hypomania. I slept only very little without needing more sleep, was very nervous and my thoughts where running. I had obsessive thoughts (was in love with someone who was playing with me) and though I could clearly see and analize the whole situation I just couldn't stop myself..also heard a lot of hard, loud music. Well, doing just the oppsite from what I wanted to do in my state, helped so much. I started to listen to soft, classical music, urged myself to bed at a decent hour (after doing some relaxing-techniques) and so on So Lamictal has helped with depression, but cannot prevent hypomania in my case. By the way, I found out that I go hypomanic when I'm heavily in love and cannot get in relation to the loved person. Would like to know if anybody exprienced the same thing."
1/23/2006 6:11:43 PM,3 Stars,Rated  for Bipolar I disorder Report ,"Margie bipolar 1, well controlled I was one of the test subjects for Lithium and used it successfully for years on years. my bipolar has been more of a gift than a curse, thanks to a wonderful childhood and great family, i am creative, work on computor, write, sometimes draw (not very well) and come from a long line of people with mood disorders. I cried when Dr. Steigner took me off lithium and said I have something I think will work better. I cried and was depressed for about 2 weeks. all of a sudden, in one day, the depression lifted the creativities sharpened, (take with Lexapro) and am more alert than in years and years. Yes ist is a very good medicine. Please don't degrade it be advertising it on tv. If only the drug companies knew how disgusintg their adds are to p eople who know a little bit about medicine, surely they would cease and desist. thanks for a good medicine. YES, you can use my comments only if you add the comments about the drug companies TV ads."
1/23/2006 5:57:51 PM,2 Stars,Rated  for Bipolar II disorder Report ,"Lamital/nightmares - do they go away?? I recently started taking lamital for depression...I have had my dosage increased several times. I have been having really bad nightmares - and I try hard to wake up - even after I wake up, and go back to sleep, they start all over again. Does this get any better after time??? Also, I have never had acne, and now I have some light acne on my lower chin."
1/21/2006 1:58:44 AM,4.5 Stars,Rated  for Bipolar Disorder NOS Report ,Works for me Only mood stabilizer that has worked and not given me side effects.
1/19/2006 12:36:39 AM,3.5 Stars,Rated  for Depression Report ,"I'm back I dont respond too well to meds. Presently taking Ativan, and Lexapro and still having anxiety and agoraphobia. Was managing but thyroid radiation treatment has affected me and the depression and anxiety. Dr. added Lamictal and it really seemed to help when I was on 50 mg. Really felt like myself. Increased to 100 mg and within days had a backslide and dr has requested to stay on that dose and see what happens. I feel good about adding this drug but need to get the right dose down. Seems to have handled some of the side effects from Lexapro. More lively and my humor is back and i can force myself to do more. I'm basically glad dr. went this way but time will tell more. Only been 3 mos."
1/19/2006 12:36:39 AM,3.5 Stars,Rated  for Generalized anxiety disorder (GAD) Report ,"I'm back I dont respond too well to meds. Presently taking Ativan, and Lexapro and still having anxiety and agoraphobia. Was managing but thyroid radiation treatment has affected me and the depression and anxiety. Dr. added Lamictal and it really seemed to help when I was on 50 mg. Really felt like myself. Increased to 100 mg and within days had a backslide and dr has requested to stay on that dose and see what happens. I feel good about adding this drug but need to get the right dose down. Seems to have handled some of the side effects from Lexapro. More lively and my humor is back and i can force myself to do more. I'm basically glad dr. went this way but time will tell more. Only been 3 mos."
1/18/2006 5:16:22 AM,0.5 Stars,Rated  for Depression Report ,"AWFUL SIDE EFFECTS Was on 100mg (along with 900mg of neurontin and 30mg of paxil for depression/anxiety/SADD). When my depression worsened, my doc raised it to 200mg. It was then that I developed extreme agitation, irritability and fatigue. I am very social and yet have not wanted to leave my home. I also developed significant menstrual side effects (breakthrough bleeding, pain in ovaries and abdomen). I have just decreased back to 100mg and am hoping side effects will abate. Was extremely relieved to see others actually had the same side effects."
1/15/2006 6:27:50 AM,5 Stars,Rated  for Bipolar II disorder Report ,"How this drug changed my life I was on 5 meds when my doctor said let's try this, I was so angry that I would now be on 6. But then I tried it, insomnia gone, mood improved to the point that I feel normal for the first time in 5 years, I became more active, I've been going on walk, I'm talking to friends that I had hermited myself away from for years, I am actively trying to get back into school and become a productive member to society again. All this in a month with me doubting it would work from the get go. My last visit my doctor took me off of Provigal completely, reduced my geodon in half and next visit if everything is going well he will take me off of it, he took me completly off the syrquel. I'm down to Lamictal, geodon, zoloft and klonpaz with geodon going away next month so now instead of 6 drugs I will be down to 3. I have not noticed one side effect that wasn't something good. I realise I have only been taking this drug for 2 months but you have no idea how bad I was getting, this has turned my life around. I no longer have my head in the sand thinking that my diagnosis was a death sentence. I want to live, love, and make the world a better place. In short thank you for giving me my life back after 5 years of me being a hermit and anti social outcast of my own doing."
1/13/2006 5:11:04 AM,4.5 Stars,Rated  for Bipolar I disorder Report ,Lamictal is Magic I guess I'm one of the lucky ones whose insurance covers Lamicatal. I don't know what I would do without it. I'm BP1 and have been for awhile. I was on effexor which had so many side effects and didn't treat the mania part. I told my doctor that Lamicatal was magic. I felt remarkably better within a week. And other people noticed this as well. One in the morning and I'm ready to go.
1/10/2006 3:59:45 PM,2 Stars,Rated  for Autism Report ,Lamictal Shortly after starting this medication his Tardive Kinesis worsened so we had to discontinue the medication.
1/10/2006 5:11:53 AM,2 Stars,Rated  for Schizoaffective disorder Report ,Lamictal review Shortly after starting this medication his Tardive Kinesis worsened so we had to discontinue the medication.
1/8/2006 4:03:41 PM,4.5 Stars,Rated  for Bipolar I disorder Report ,"Lamictal....used for 2 1/2 years I have been taking lamictal for over 2 years. It has been more effective for me than anything so far. My family Doc perscribed it for me for migraines, he said I had a migraine siezure disorder(also told me I wasn't bipolar ha ha...). My Psych has perscribed it since for my Bipolar 1 disorder. Has worked very well for me, better than Lithium,Depakote,ect..."
1/8/2006 7:19:56 AM,3 Stars,Rated  for Bipolar II disorder Report ,"great drug, big bad rash and hair loss This was excellent in terms of symptom control for bipolar. I felt better and more stable than I had with any other regimin. I highly recommend trying it. At the end, just as I jumped to 200mg, a horrendous rash appeared, moving all over, extreme itching and then, a week later, half my hair fell out!!! WOW"
1/6/2006 6:28:40 PM,4 Stars,Rated  for Bipolar II disorder Report ,"Great stuff but too expensive Lamictal worked just when I almost exhausted my other options. Unfortunately, my PPO insurance won't cover brand names since I began insurance while taking high priced brand named meds. So the cost is awful. And as you might know, medication compliance is usually an issue with bipolar people. The money thing has only increased the problem."
1/5/2006 9:49:54 PM,5 Stars,Rated  for Bipolar I disorder Report ,"Really helped my depression I felt safer using Lamictal for my Bipolar Depression as Anti-depressants either flip into agitated manic state or simply do nothing for me. Yep, I'll give the thumbbs up for Lamictal. Only thing is that it was painfully slow getting to a therapeutic dose, that's all."
1/5/2006 6:39:20 PM,4 Stars,Rated  for Depression Report ,Cluster headaches? I have had great success with Lamictal since I began 5 weeks ago. I have suffered from treatment-resistant-depression for all of 2005. I went to a new doctor who recommended this for me. WHAT A RELIEF! I recently increased to 100mg and BAM---along comes awful headaches each day. I read about cluster headaches and I'm wondering if this is what is going on and also if anyone else is experiencing such awful headaches that linger all day and Tylenol doesn't help. Does this headache ever go away? Is there something that will help with them? I couldn't even make it to work today and I can't afford to miss anymore work! Please advise me if you have experienced these as a side effect of Lamictal. HAPPY NEW YEAR!!
1/4/2006 8:35:17 PM,2.5 Stars,Rated  for Bipolar II disorder Report ,"Lamictal, last option I have been on several different medications for my BP II and have found that this was the most tollerable for me. I am not a medication fan and am mainly intolerable to them, so I have to say that lamictal is one of the only out there in which I can even take or deal with. It does help take the edge off of hypomania, and at first, controlled it. Now, it only takes the edge off but does not control or stop my hypomania. When I am at a loss and against the wall with my hypomania, I will turn to lamictal for a quick fix, to slow my brain down and think clearer, but have to look elseware for a control/temporary cure."
1/3/2006 2:16:15 AM,4 Stars,Rated  for Bipolar II disorder Report ,So far the best i tried Lamictal is so far the best medicine of all that i have tried that combines almost no sidefects and a good effectiveness. First time in five years that i dont realy want to quit taking some medicine.
1/2/2006 7:07:00 AM,3 Stars,Rated  for Binge eating disorder Report ,"Lamictal for binge-eating/bulimia?? I am currently taking Lamictal (200mg) for a bipolar spectrum mood disorder (it's not full-blown, more like rapid cycling, mostly depression). However, binge eating and problems with emotional regulation & emotional eating are big issues for me. Zoloft (200 mg) has helped me with the bingeing in the past. However, I was taken off Zoloft because my doctor was concerned about the possibility of Zoloft triggering mania (although it never did). Has anyone been prescribed Lamictal for binge eating? If so, what dose was successful? I am not finding that it's working too well for the eating issues."
1/2/2006 7:04:03 AM,3 Stars,Rated  for Bulimia Report ,"Has anyone used Lamictal for bulimia/binge eating? I am currently taking Lamictal (200mg) for a bipolar spectrum mood disorder (it's not full-blown, more like rapid cycling, mostly depression). However, binge eating and problems with emotional regulation & emotional eating are big issues for me. Zoloft (200 mg) has helped me with the bingeing in the past. However, I was taken off Zoloft because my doctor was concerned about the possibility of Zoloft triggering mania (although it never did). Has anyone been prescribed Lamictal for binge eating? If so, what dose was successful? I am not finding that it's working too well for the eating issues."
1/2/2006 12:46:38 AM,4 Stars,Rated  for Bipolar II disorder Report ,"Lamictal for BPII and Binge Eating/Bulimia?? I have been using lamictal for almost 5 months now. I'm at 200mg (100 2xper day). I have never had a full-blown manic or hypomanic episode but did have a 2-3day hypomanic episode after taking Effexor & a combo of other meds on one occasion. I don't experience any side effects on this medication but i don't know if it's working. I was on Zoloft (200mg per day) before and because I have symptoms of binge eating disorder, I noticed results with the Zoloft. It really helped me control the episodes of bingeing. I have been having problems controlling my appetite as of late and have noticed that I don't feel overly ""happy""...it's kind of a very neutral state with down periods. no real ups. anybody have any thoughts? has anyone who has taken this medication been dx with binge eating/bulimia? Thank you :)"
1/1/2006 9:06:43 PM,3 Stars,Rated  for Bipolar I disorder Report ,rash and swelling This stuff worked. Friends complemented me on how I was doing. Unfortunately I could not continue on it as I developed huge (!) lymph nodes. My dosage was between 6.25 and 12.5 mg per day.
1/1/2006 6:24:56 PM,4.5 Stars,Rated  for Bipolar II disorder Report ,"effectiveness of Lamictal I have taken numerous meds for depression. I can't begin to name them all. I have also been hospitalized related to the symptoms that come along with depression, which i'm sure you are well aware of if you are visiting this website. I chose to discontinue the meds when I became pregnant. I had a rough time without the meds, but I had a healthy baby and that all that mattered. Six months after my daughter was born the symptoms came back and it became very difficult to function. I then went to a psychiatrist (a new one because my family had relocated). After a couple of sessions he diagnosed me with BP. He then prescribed Lamictal. I have now been taking Lamictal for 5 years. I still cycle but not at the extreme as before. At one time I lived in fear of ""going there again"". It has been over six years since I have been hospitilized. I take 200 mg of Lamictal every day. Yes, just one medication not a combination of 4 or 5, thank GOD! Be safe, Tyger"
12/31/2005 6:46:50 PM,5 Stars,Rated  for Bipolar I disorder Report ,"Lamictal: Six months Experience Well, it still seems to be working...I am writing poetry again, setting up a new business, doing my household chores(!), bathing(!), and generally operating as a rational human being. I am in real danger of becoming a ""solid citizen"". Since starting Lamictal, I have gotten a monetary grant to increase my skills in Hot Glass(Glass Fusing and Bead Making), gotten a poem published, and gotten active in my community and on the Internet. Life is not all roses--there are still plenty of thorns--but I enjoy being the social, creative, active person I am, and hope to continue to be. Note: the only other medication I am taking is: Clonazepam 0.5mg 2x a day or less!"
