Date,Star,Condition,Rating
6/25/2004 7:10:37 PM,4 Stars,Rated  for Epilepsy Report ,"Over All Effective Medication has been used for thirteen + years, also been very effective. Taken off for short amount of time before pregnancy in late 1992 then put back on because of seizure about a year to a year 1/2 later."
6/12/2004 7:33:38 AM,2 Stars,Rated  for Depression Report ,Major Effect - Confusion I was placed on Tegretol to help balance my moods and to supplement my combination of Nardil and Surmontil. I found that I was constantly confused and I had an inkling it was because of the Tegretol so I did stop taking it - without consulting my Psychiatrist. I felt the confusion lift somewhat but on Surmontil and Nardil my moods began to cycle between Highs and Lows. I have Resistant Depression and not Bi-polar. My Psychiatrist tried to persuade me back on to Tegretol but I wasn't having it.
5/27/2004 7:10:20 PM,3 Stars,Rated  for Epilepsy Report ,"worked but couldn't tolerate Tegretol, like Dilantin, worked to control my seizures after just a couple weeks on it, but also like Dilantin it made me break out from head to toe in a rash, made me unable to stay awake, and gave me high fevers that we constantly had to combat with tylenol."
4/24/2004 3:28:20 AM,4 Stars,Rated  for Autism Report ,Carbatrol He had to start this after using Wellbutrin and having seizures. I don't know if this is part of the whole Autism thing or if it was brought on by the Wellbutrin because he was more susceptible. But I do know that his other meds play off of this one so it is all part of the picture.
4/19/2004 3:41:58 AM,4 Stars,Rated  for Epilepsy Report ,"Tegretol successful in controlling son's seizures Tegretol was the first drug that was tried for my son's seizures (absence and partial complex w/ 2ndary gen) and fortunately it worked for those. Febrile seizures still break through while on it, but we have Diastat for those. Although it has been around for a long time and because it must be Tegretol, it costs $40 a month for a prescription with our insurance plan (Harvard Pilgrim). Initially when starting and any time increasing dosage, he is more sleepy and his balance is slightly off. Otherwise no other side effects to date. Since he's a toddler and sometimes won't take it, we often crush it and mix it with applesauce lest he feed it to the dog again. PS. The way to make a dog vomit anything (Tegretol included) is to feed it a spoonful of Hydrogen Peroxide (as learned from the 1-800 poison # for dogs)."
4/7/2004 8:25:33 PM,2 Stars,Rated  for Epilepsy Report ,"Initially ok It worked at first, however I noticed apnea symptoms after my son was put on the full dose. Docs said ""no not the drug"". But it was and after a few months he was sick all the time, constant sinus and colds until he started breaking through. Ended up he did have a ""questionable white cell count"" which is one of the side effects you need to know about."
4/4/2004 7:48:13 PM,3.5 Stars,Rated  for Depression Report ,"Mood Stabilizer I've been taking this stuff for a long time- over 10 years. I understand it can be helpful for people diagnosed with bipolar disorder (i.e manic/depressive) but I'm not bioplar. I suffer from OCD and depression. One of the reasons I think he prescribed it was because I have a tendency to become hypomanic from some antidepressants. My doctor also says it is a great mood stabilizer and helps the antidepressants work more effectively. I trust this guy, so I decided to take his advice. I know in the beginning, this medication made me incredibly tired. I also had to get blood tests done every few weeks to make sure I didn't develop a fatal blood reaction (a very rare side-effect, but my doctor is cautious.) That was a real annoyance! Over the course of that first year, he changed my blood tests to every three months, than every 6 months. Now I get one once a year. After a few months, your body gets used to the medication and you are not tired all the time. My only concern are the potential long term effects? I've read reports that this can contribute to osteoporosis (which I am slowly developing) and I always wonder how I would do if I didn't take it anymore? While no doctor can *make* you take medication, my psychiatrist really does not want me to discontinue this. Over the years, he has reluctantly let me stop my antidepressants but he is adamant about me staying on the Tegretol. He claims it helps my mood and that he's seen an improvement since I've been taking it. I guess I'll have to take his word because I feel no different in the way I think or feel from this stuff. In the past few months, I have recently switched to Carbatrol. I feel no different."
4/4/2004 7:48:13 PM,3.5 Stars,Rated  for Obsessive Compulsive Disorder Report ,"Mood Stabilizer I've been taking this stuff for a long time- over 10 years. I understand it can be helpful for people diagnosed with bipolar disorder (i.e manic/depressive) but I'm not bioplar. I suffer from OCD and depression. One of the reasons I think he prescribed it was because I have a tendency to become hypomanic from some antidepressants. My doctor also says it is a great mood stabilizer and helps the antidepressants work more effectively. I trust this guy, so I decided to take his advice. I know in the beginning, this medication made me incredibly tired. I also had to get blood tests done every few weeks to make sure I didn't develop a fatal blood reaction (a very rare side-effect, but my doctor is cautious.) That was a real annoyance! Over the course of that first year, he changed my blood tests to every three months, than every 6 months. Now I get one once a year. After a few months, your body gets used to the medication and you are not tired all the time. My only concern are the potential long term effects? I've read reports that this can contribute to osteoporosis (which I am slowly developing) and I always wonder how I would do if I didn't take it anymore? While no doctor can *make* you take medication, my psychiatrist really does not want me to discontinue this. Over the years, he has reluctantly let me stop my antidepressants but he is adamant about me staying on the Tegretol. He claims it helps my mood and that he's seen an improvement since I've been taking it. I guess I'll have to take his word because I feel no different in the way I think or feel from this stuff. In the past few months, I have recently switched to Carbatrol. I feel no different."
3/25/2004 5:49:35 PM,5 Stars,Rated  for Bipolar II disorder Report ,"Stop, Roll Over, Play Dead ...that's what it says to my (hypo)manic episodes! I can't believe how much a difference this drug has made. It could also be the fact that I finally have received a proper disagnosis of BPII after all these years. My only ""problem"" is having to take the pills twice a day but really, that's not a heartache... Now I just have to work on the depressive side of the coin and I'll be all set..."
3/6/2004 2:10:07 AM,4.5 Stars,Rated  for Epilepsy Report ,"Tegretol - carbamazepine I am only using two tablets at the present moment as I had a lobectomy to remove a scar tissue from my right temporal lobe and have been seizure free since the operation on September 17, 1999. I used to take 3 tablets."
3/3/2004 2:09:32 AM,4.5 Stars,Rated  for Bipolar I disorder Report ,"The Best for long term hands down I have had Bp-1 all my life, after being on every med on the market and some experimental ones, Tegretol has given me at least some sort of normality to life. Yes I break through sometimes but in 13 years it has helped me deal with some real issues and the side effects are minimal. Yes you have to have a blood test every 3- 6 months but everything considered it has been the best long term stabilizer that I have taken and I expect to be on it the rest of my life. There have been pretenders to the throne come and go, but for me Tegretol is still the king."
2/29/2004 11:08:15 PM,3 Stars,Rated  for Epilepsy Report ,Tegretol I've tried many other seizure drugs & this one has worked best.
2/22/2004 6:25:07 PM,4 Stars,Rated  for Bipolar II disorder Report ,"Works, but watch the labs and drug interactions This was such a welcome relief for me because I had been on Depakote for 4 years and had gained 60 pounds. I lost all of that within 3 months of starting Tegretol. I was initially very lethargic and tired, so we kept the dose down to around 300-400 mg, and when I would get used to the dose, we would go up 100 mg. The maximum tolerable dose for me is around 600 mg. We tried once to go up to 800 mg, but I was a zombie. For me, this has been the best drug for depression and hypomania without having to add another mood stabilizer. Once in a great while we add some Celexa for occasional breakthrough depression, but I come off it as soon as the depression lifts. I found a couple of years ago that, for me, it is not best to keep a mood stabilizer and an antidepressant going simultaneously, as I dip up and down terribly. I am a rapid cycler. You must watch the blood work on this one, and be sure to tell any health care provider treating you that you are on this, how much, etc. There are some serious drug interactions if one is not careful. My ALT (liver enzyme) stays slightly elevated, but not dangerously so in the opinion of my primary doctor and psychiatrist. I do take Xanax for panic attacks on a regular basis. I find Tegretol a little sedating, but I think I am so accustomed to taking the drug that I seldom notice that anymore. I would like to try Trileptal because of the lack of required labs, etc, but I am reluctant because some have had less than desirable results. I would not want to mess up what I have now, but I still don't feel this is as good as it gets; however, in retrospect, it may be for the time being with the advances in medicine where they stand. The best remedy may be yet to come. Best wishes."
2/21/2004 2:42:14 PM,4.5 Stars,Rated  for Epilepsy Report ,"control of seizures i have been taking tegretol since may last year. since then i have gone from having one tonic clonic seizure a month to none. i find in invaluable. i always took a long time to recover from seizures, frequently suffered with concusion after hitting my head from falling and nearly always needed hospital treatment. the only side-effects i've noticed are feeling tired. i know it doesn't work for every-one, it had no effect on my son who also suffers from epilepsy, but for me it has been 100% effective."
2/11/2004 10:22:59 PM,5 Stars,Rated  for Bipolar II disorder Report ,"Tegretol for Bi Polar I was on Lithium for a few years and it had broken me out all over and I had gained 50 pounds. My Psychiatrist switched me to Tegretol instead and it has been GREAT! It also has served a dual medical purpose for me. I am taking 80 mg a day of Lipitor for an extremely high lipid profile. This high dose would give me severe leg cramps in the evenings. Well, the Tegretol took care of that problem too :) I am also on 40 mg a day of Prozac. Doing GREAT!"
2/9/2004 7:17:48 PM,3.5 Stars,Rated  for Epilepsy Report ,"tegretol CR been on this for 11 years. Helped with control, reduced intensity of seizures, but not frequency. Have tried as stand-alone but doesn't give full control, hence almost always used it in combination with other drugs."
1/7/2004 1:04:10 AM,4 Stars,Rated  for Bipolar II disorder Report ,"Carbamazepine A good mood stabiliser for me. Have also tried lithium and epilim, before. Less weight gain on carbamazepine and only minor side effects for me."
12/6/2003 6:21:14 PM,4 Stars,Rated  for Depression Report ,"Am I stoned or what? I would have to say that the stuff makes you feel stoned. It felt like the good old days, except I was by myself laughing- at work, at home, or anywhere for that matter. I can say it did help with the anxiety I get around people, but seriously I don't remember what even happened this last week. I slept mostly when I wasn't already in a daze. It felt nice to be getting some good rest, but not when I woke up feeling restless after a 14 hour nap. I knocked out right after work. I would not recommend driving while on this med. It's like driving drunk. I speak from experience. I'm surprised I made it home last Tuesday from work. I highly recommend carpooling. And normally I am a shy person, but Tegretol really did it for me for the social scene. But while I say dumb things from time to time and I worry much less on the stuff, I realized that I wasn't really living my life. One day I would have to face my fears and worries old school style. I can't say that I'm really addicted to the stuff because I've been taking it only for a week. I'm really contradicting myself here, but taking the stuff does sound like a vacation for me when I don't want to think of the serious issues. But if you don't mind the occasional speech slur or the occasional ""I can't believe he/she said that"" stare, I SAY what the heck, go for it. It might even be your remedy too."
11/28/2003 7:20:47 PM,3.5 Stars,Rated  for Bipolar I disorder Report ,"Worked great, but KEEP UP YOUR BLOOD WORK I loved tegretol. I really did. 300 MG a day and I was almost completely stable. Unfortunatly, I'm one of the 6 in a million who developed agranulocytosis, so I had to stop. The only other side effect I had was a mild headache, which is common. Agranulocytosis isnt."
10/8/2003 1:59:45 PM,2.5 Stars,Rated  for Epilepsy Report ,Too strong ! Too strong for my type of epilepsy which started as blackouts only. After long-term use patterns of seizures change with the women's body and the tegretol is not effective especially with night-time seizures and the type triggered by the monthly cycle. Also have doubts about the safeness of this medication during pregnancy. My daughter was born with a severe bowel deformity. Also I feel this medication causes a fogginess which hinders concentration and memory.
10/6/2003 1:42:51 AM,5 Stars,Rated  for Bipolar II disorder Report ,"Tegretol I have been on other stabilizers but they were either ineffective or had terrible side effects. I found Tegretol to be great, no side affects only need a blood test every 3 months and it has done wonders for stabilizing me, I am a rapid cycler but now I can go for months without a mood change. I do need to take Paxil with it to help with the depression."
9/19/2003 3:40:30 AM,1.5 Stars,Rated  for Bipolar I disorder Report ,Scratch'n Itch They gave this to me in the hospital. I experienced a lot of itching almost immediately. They said I might be allergic to it and stopped it immediately.
9/17/2003 11:10:48 AM,4 Stars,Rated  for Epilepsy Report ,"Carbamazepine Well it works pretty well, but I worry about the toxic effects. I take 200 mg pills, at 2 am, 2 noon, & 3 at bedtime. I have had on average 4-5 seizures per year, especially when I get extremely stressed out. I can't work, and had 2 seizures on September 6th in the same day. I am having trouble getting help with Medicaid (Maine Health care) & food stamps. I know what everyone who has this feels like, I did not get it until I was 39. My daughter has it also, since she was 15. Hers seems to be under control. I hope this helps your research, & would be glad to answer any more questions!"
9/4/2003 3:33:22 AM,5 Stars,Rated  for Bipolar II disorder Report ,"Stoped Frequent Cycling Classified a ""frequent cycler,"" Tegretol (500 mg/day) instantly changed daily mood swings into weekly. Only side effect noticed is eyes giggle back and forth - only noticable to friends, but not to me. Been on this 4 years now."
8/20/2003 11:56:27 PM,2 Stars,Rated  for Epilepsy Report ,"BAD My son left ICU at age 35 months with Tegretol, then at age 3 1/2 years was changed to Carbatrol. This drug was BAD. I hated it! He was always sick, high fevers, and liver damage. He was on it for 1 1/2 years."
8/16/2003 11:14:21 PM,2.5 Stars,Rated  for Attention Deficit Hyperactivity Disorder/Attention Deficit Disorder predominant inattentive type Report ,"Symptom Patching Carbamazepine treats moodiness or seizures. Basically takes away the ability to understand anything but logic. (To some degree) So, if you want to treat the flu with anti-histamines go for it. ADD-er's aren't moody, they're mentally or physically hyperactive or unable to hone in on one signal. It’s a disability not an attitude. The attitude is due to disgruntledness. It will go away with proper treatment. Get exercise, find something to help focus, and give up the mental battle."
8/4/2003 11:37:35 PM,4.5 Stars,Rated  for Epilepsy Report ,"Tegretol has helped me for 17 yrs Tegretol is a good drug. It contols seizures, helps with anxiety. I would not go off this drug as it has looked after me for 17yrs!!!!!!!!!"
5/8/2003 12:01:41 PM,4.5 Stars,Rated  for Epilepsy Report ,"Keep taking the tablets... This is the only prescription drug I take regularly, so at first I was slightly intimidated by the absolutely terrifying list of side-effects mentioned on the accompanying leaflet, until I realised that the majority are enormously rare.<p> I don't need to take a very high dose, but have been very satisfied with carbamazepine. I've had both the Tegretol and Epimaz brands, and have found both equally effective, in that I haven't had a seizure in the 2-3 years I've been taking them, except for a couple of possible partials, so small that I couldn't be sure.<p> Side-effects? Well, none, really, unless you count the silver paper from the blister pack occasionally getting stuck to a tablet and ending on a filling, which hurts like heck! I've been on carbamazepine ever since being diagnosed, so can't comment on other treatments' effectiveness... but they'd have to be exceptional to beat this. (NB: I put ""N/A"" for Cost-Effectiveness as I'm British, and NHS prescriptions are free for those requiring continuous anti-epilepsy medication.)"
3/28/2003 1:41:11 AM,5 Stars,Rated  for Depression Report ,tegretol is a blessing I started tegretol after being off any form of anti-depressant for 4 months. I was taking topamax and couldn't afford my $120.00 a month prescription. A doctor prescribed tegretol saying it was similar to topomax. I feel like I was swimming in a murky pool for the last 4 months. I didn't know I felt so bad off my meds until I started taking something again. I feel normal again after 2 days. and the cost was only 23.00 for a month and a half. Thank God!!
3/13/2003 5:43:39 PM,2.5 Stars,Rated  for Epilepsy Report ,tegretol I've taken tegretol 26 yrs or more. It has never controlled my seizures completely. Belinda
3/9/2003 10:25:17 AM,2 Stars,Rated  for Epilepsy Report ,TegretolXR Was not effective. Increased my szs.
3/9/2003 2:24:40 AM,5 Stars,Rated  for Epilepsy Report ,Excellent Long Term Drug **Dosage is higher**-- 800 mgs2xday Have taken this for 4-5 years now. Excellent control of several types of seizures. No problems with side effects. Currently controls complex partials and helping to control catmenial. Those are hormonal and more of a challenge this is working with the other med I'm on to control them. N/A in cost effective...not sure due to my insurance..get meds at very affordable prices.
3/9/2003 1:19:10 AM,5 Stars,Rated  for Epilepsy Report ,I like it I have been on Tegretol for 7 years now and except for the dry mouth it has been a good medication for me.
3/8/2003 3:32:48 AM,5 Stars,Rated  for Epilepsy Report ,"Life Saving Product! I have been on Tegretol XR 400mg twice a day for almost 4 years now to prevent Grand Mal seizures and it works great! I tried switching to a generic form recently to save a couple of bucks and my seizure symptoms returned the very next day. Needless to say, I am back on Brand name Tegretol XR and am feeling great!"
3/7/2003 11:15:48 AM,4.5 Stars,Rated  for Epilepsy Report ,"Tegretol - Rod Tegretol has been a great thing for me. Been taking it since 1991 with Frisium as an adjunctive. I haven't had a hint of a seizure whereas Dilantin made me worse. Side effects?? Weight gain would have to be the main one though my age of 53 might also contribute to that. I quit smoking 5 years ago and I'm told that can cause weight gain in a lot of people. Another side effect is occasional impotence. Other than that, nothing I can think of. Basically, Tegretol is a very safe, effective and easy to use medication."
2/21/2003 1:43:25 AM,4 Stars,Rated  for Epilepsy Report ,Tegretol After I had surgery Tegretol really helped me a lot. Before surgery none of the medicines helped control my seizures.
2/14/2003 10:17:08 PM,4 Stars,Rated  for Bipolar II disorder Report ,"Tegretol rating After years of experimenting with various drugs for my disorder, Tegretol finally was the one that pulled me back to the normal person I was before having this disease. I put in for a pension with US SSA in 2000 and received benefits retroactive to 2000 in 2002. I can facilitate anyone with my two years experience to get this pension if they desire. My doctor and I are best of friends. He is the one who has saved me from suicide and he is the one who suggested Tegretol back in 1996!! I combine tegretol with lithium 900mg daily and if I dont consume alcohol with these I lead a pretty normal life. I have a hard time getting employment here in Panama though."
1/9/2003 12:24:47 AM,3.5 Stars,Rated  for Bipolar II disorder Report ,"Read & Weep, Literally I started Tegretol a few months ago and though it works very well for the manic state, when I first started the medicine it seemed to induce the depression. In fact for a week straight I went through an actual crying state when I cried almost straight for 24 hours. Other side effects were sedation, but after the first week was through everything was back to normal - in fact better. I find the drug to be very helpful as long as you get past the beginning stage. Also, sometimes the side effects reoccur when they up the dosage, and you have to get a lot of blood work done - like once a month for me or when they change my dosage."
1/3/2003 1:02:10 PM,4 Stars,Rated  for Bipolar I disorder Report ,"Tegretol Tegretol has controlled the manic side of my illness quite well. It does nothing for the depression. I hate to get my blood drawn, so I have a problem with maintaining a theraputic level measured by blood. Prior to this drug I was hospitalized 10 times in three years. Since tegretol, I have been in the hospital once. That was because I stopped taking it. Sometimes I feel lethargic and I hate that about this drug."
12/19/2002 9:00:22 PM,3 Stars,Rated  for Epilepsy Report ,"dependable and safe I have been taking tegretol for about 5 years now in combination with other drugs (Lamictal, Depakote, Keppra). My doctor has made this drug my focal medicine while adding adjunct medications to find the right combination for me. Unfortunately, there has been no successful combination and will be undergoing a temporal lobectomy within the next couple of months. Tegretol has been the one drug that has never caused any side effects in me."
12/19/2002 2:20:42 AM,4.5 Stars,Rated  for Epilepsy Report ,"Hurrah for Tegretol! I have suffered from seizures since around my 8th birthday. I have been on multiple medications but none have been as effective and side effect free as tegretol has. I have completely stopped having seizures because of this, and unless my parents aren't telling me I'm having them in my sleep then I haven't had one in about 3 years. I love tegretol. I was on dilantin before this and it had a slew of side effects that drained me to my last, thank God for Tegretol."
12/13/2002 8:10:08 AM,3.5 Stars,Rated  for Epilepsy Report ,"tegretol ins. paid, I pd co pay, side effects made you tired and didn't stop seizures totally"
12/9/2002 3:43:04 PM,3 Stars,Rated  for Epilepsy Report ,"Tegretol Just after being diagnosed with seizure disorder, I was put on Tegretol. The dose was gradually increased from 200mg daily to 3X 200mg daily. The episodes became shorter and farther apart, but I still had them. However, at 600mg a day, I continually felt tired, and my sodium level levels dropped drastically. My doctor switched me to Trileptal with much better results."
12/7/2002 6:10:57 AM,4 Stars,Rated  for Epilepsy Report ,"Tegratol I've been taking this drug for 4 years now. Every year or two I have an upward adjustment in the dosage of medication. I have this past week been increased from 1000mg/day to 1200mg/day. The major side effect that I see is that I become very slugish. My desire to play sports or maintain an active live style is decreased for about 4 to 8 weeks, until I adjust. As a result, weight gain is not uncommon. I personally find that when I have a large amount of stress at work for an extended period of time (couple weeks), the drugs effectiveness is decreased. The seisuze usually occurs once I start to relax, after a stressful period. The doctors have now added frisium to my list of drugs. Does anyone have any experiences they would be willing to share about this drug? What should I expect? Thanks."
11/18/2002 4:18:57 AM,4.5 Stars,Rated  for Epilepsy Report ,Tegretol No complex partials or grand mals since starting Tegretol (5 months ago). Far fewer side effects than Topamax. MUCH cheaper!
10/23/2002 10:08:00 PM,2.5 Stars,Rated  for Bipolar I disorder Report ,"A So, So Drug... I take this for bipolar I, have been on it for almost 3 years. The first month worth of side effects was horrendous. Sleeping anywhere from 16-19 hours a day, flu like symptoms, general yukky feeling. augh. After a month it passed and everythings been fine since then though. If I had been working I don't imagine I could have stuck it out though."
10/2/2002 6:32:40 PM,1.5 Stars,Rated  for Bipolar II disorder Report ,My Daughter's Experience (age 15) My daughter had actually been dignosed with mixed manic/depressive disorder. Within a month of taking Tegretol her immune system was decimated. We could not keep her healthy. She had a horrible battle with mononucleosis during this period and relapsed within two months. We had to take her off of Tegretol and her immune system improved immediately. The Tegretol did seem to help with the depression - but she was not physically able to tolerate the dosage - at the level needed to treat her disorder. She was a premature baby and has asthma so it may be that her somewhat delicate immune system was a factor for her that may not effect others.
12/12/2001 1:48:16 AM,4 Stars,Rated  for Epilepsy Report ,"Extrudus_Profile I am taking Tegretol (carbamazepine) 200 mg twice daily along with phenytoin 100mg and clonazepam 0.5 mg for the past 8 years. I am under treatment for complex partial seizures. For the past 4 years, my seizures are well under control. But, I get severe fatigue and severe convulsive seizures, if I miss to take my tablets even a single dose. That is the biggest problem I face."
7/26/2001 12:45:56 PM,3.5 Stars,Rated  for Migraine Report ,"Tegretol Actually, I take this at night with the rest of my medication, because I usually wake up with headaches due to TMJ."
